motif_id,document_id,chapter_id,chapter_number,paragraph_id,paragraph_number,sentence_id,sentence_number,surface_text,motif_key,motif_type,subtype,char_start,char_end,start_token_id,end_token_id,start_token_number,end_token_number,priority,source,notes
hongloumeng_mo0000679,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00116,2,hongloumeng_s001356,12,淚,motif_tears,情感身體,眼淚,29,30,hongloumeng_t0021187,hongloumeng_t0021187,22,22,90,motif_rule,還淚神話與情感表現。
hongloumeng_mo0000680,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00116,2,hongloumeng_s001356,12,玉,motif_jade,物象,玉石,32,33,hongloumeng_t0021189,hongloumeng_t0021189,24,24,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000681,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00116,2,hongloumeng_s001356,12,玉,motif_jade,物象,玉石,48,49,hongloumeng_t0021201,hongloumeng_t0021201,36,36,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000682,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00117,3,hongloumeng_s001357,1,花,motif_flower,花木,泛花,6,7,hongloumeng_t0021211,hongloumeng_t0021211,4,4,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0000683,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00117,3,hongloumeng_s001357,1,梅花,motif_plum_blossom,花木,梅花,9,11,hongloumeng_t0021213,hongloumeng_t0021213,6,6,85,motif_rule,
hongloumeng_mo0000684,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00117,3,hongloumeng_s001357,1,酒,motif_wine,飲食,酒,22,23,hongloumeng_t0021222,hongloumeng_t0021222,15,15,70,motif_rule,宴飲與情境。
hongloumeng_mo0000685,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00117,3,hongloumeng_s001357,1,花,motif_flower,花木,泛花,37,38,hongloumeng_t0021234,hongloumeng_t0021234,27,27,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0000686,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00117,3,hongloumeng_s001359,3,茶,motif_tea,飲食,茶,19,20,hongloumeng_t0021261,hongloumeng_t0021261,13,13,70,motif_rule,日常、品味、空間交往。
hongloumeng_mo0000687,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00117,3,hongloumeng_s001359,3,酒,motif_wine,飲食,酒,21,22,hongloumeng_t0021263,hongloumeng_t0021263,15,15,70,motif_rule,宴飲與情境。
hongloumeng_mo0000688,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00118,4,hongloumeng_s001360,1,玉,motif_jade,物象,玉石,3,4,hongloumeng_t0021285,hongloumeng_t0021285,2,2,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000689,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00118,4,hongloumeng_s001364,5,玉,motif_jade,物象,玉石,3,4,hongloumeng_t0021340,hongloumeng_t0021340,3,3,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000690,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00118,4,hongloumeng_s001366,7,玉,motif_jade,物象,玉石,48,49,hongloumeng_t0021395,hongloumeng_t0021395,34,34,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000691,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00119,5,hongloumeng_s001368,2,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0021414,hongloumeng_t0021414,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000692,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00121,7,hongloumeng_s001378,8,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0021531,hongloumeng_t0021531,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000693,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00121,7,hongloumeng_s001385,15,月,motif_moon,自然,月,1,2,hongloumeng_t0021576,hongloumeng_t0021576,2,2,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0000694,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00121,7,hongloumeng_s001386,16,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0021611,hongloumeng_t0021611,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000695,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00121,7,hongloumeng_s001393,23,香,motif_fragrance,感官,香氣,13,14,hongloumeng_t0021667,hongloumeng_t0021667,11,11,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0000696,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00121,7,hongloumeng_s001394,24,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0021673,hongloumeng_t0021673,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000697,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00121,7,hongloumeng_s001395,25,香,motif_fragrance,感官,香氣,2,3,hongloumeng_t0021683,hongloumeng_t0021683,3,3,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0000698,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00121,7,hongloumeng_s001396,26,海棠,motif_haitang,花木,海棠,15,17,hongloumeng_t0021699,hongloumeng_t0021699,14,14,95,motif_rule,海棠社與女性才情相關。
hongloumeng_mo0000699,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00122,8,hongloumeng_s001397,1,夢,motif_dream,夢幻,夢,3,4,hongloumeng_t0021720,hongloumeng_t0021720,3,3,90,motif_rule,真幻、預示、太虛幻境相關。
hongloumeng_mo0000700,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00122,8,hongloumeng_s001397,1,酒,motif_wine,飲食,酒,13,14,hongloumeng_t0021728,hongloumeng_t0021728,11,11,70,motif_rule,宴飲與情境。
hongloumeng_mo0000701,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00122,8,hongloumeng_s001397,1,香,motif_fragrance,感官,香氣,14,15,hongloumeng_t0021729,hongloumeng_t0021729,12,12,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0000702,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00123,9,hongloumeng_s001398,1,金,motif_gold,物象,金,28,29,hongloumeng_t0021752,hongloumeng_t0021752,22,22,60,motif_rule,金玉、財富、命名歧義。
hongloumeng_mo0000703,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00123,9,hongloumeng_s001400,3,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0021788,hongloumeng_t0021788,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000704,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00123,9,hongloumeng_s001404,7,紅,motif_red,顏色,紅色,17,18,hongloumeng_t0021826,hongloumeng_t0021826,14,14,80,motif_rule,紅樓、女兒、繁華、情感色彩。
hongloumeng_mo0000705,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00123,9,hongloumeng_s001405,8,玉,motif_jade,物象,玉石,9,10,hongloumeng_t0021838,hongloumeng_t0021838,7,7,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000706,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00123,9,hongloumeng_s001405,8,月,motif_moon,自然,月,30,31,hongloumeng_t0021855,hongloumeng_t0021855,24,24,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0000707,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00124,10,hongloumeng_s001407,1,玉,motif_jade,物象,玉石,2,3,hongloumeng_t0021879,hongloumeng_t0021879,2,2,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000708,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00124,10,hongloumeng_s001408,2,白,motif_white,顏色,白色,4,5,hongloumeng_t0021906,hongloumeng_t0021906,3,3,75,motif_rule,潔淨、喪亡、雪色等語境。
hongloumeng_mo0000709,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00124,10,hongloumeng_s001408,2,石,motif_stone,物象,石,5,6,hongloumeng_t0021907,hongloumeng_t0021907,4,4,70,motif_rule,石頭記、頑石神話。
hongloumeng_mo0000710,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00124,10,hongloumeng_s001408,2,綠,motif_green,顏色,綠色,7,8,hongloumeng_t0021909,hongloumeng_t0021909,6,6,70,motif_rule,服色、植物、空間色彩。
hongloumeng_mo0000711,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00124,10,hongloumeng_s001409,3,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0021918,hongloumeng_t0021918,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000712,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00124,10,hongloumeng_s001409,3,夢,motif_dream,夢幻,夢,3,4,hongloumeng_t0021920,hongloumeng_t0021920,3,3,90,motif_rule,真幻、預示、太虛幻境相關。
hongloumeng_mo0000713,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00125,11,hongloumeng_s001413,1,夢,motif_dream,夢幻,夢,1,2,hongloumeng_t0021970,hongloumeng_t0021970,1,1,90,motif_rule,真幻、預示、太虛幻境相關。
hongloumeng_mo0000714,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00125,11,hongloumeng_s001413,1,花,motif_flower,花木,泛花,7,8,hongloumeng_t0021974,hongloumeng_t0021974,5,5,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0000715,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00126,12,hongloumeng_s001415,1,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0021988,hongloumeng_t0021988,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000716,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00127,13,hongloumeng_s001418,1,柳,motif_willow,花木,柳,2,3,hongloumeng_t0022023,hongloumeng_t0022023,3,3,75,motif_rule,春景、女性、離別意象。
hongloumeng_mo0000717,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00127,13,hongloumeng_s001418,1,花,motif_flower,花木,泛花,7,8,hongloumeng_t0022027,hongloumeng_t0022027,7,7,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0000718,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00127,13,hongloumeng_s001424,7,香,motif_fragrance,感官,香氣,9,10,hongloumeng_t0022079,hongloumeng_t0022079,7,7,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0000719,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00127,13,hongloumeng_s001425,8,風,motif_wind,自然,風,8,9,hongloumeng_t0022087,hongloumeng_t0022087,7,7,70,motif_rule,
hongloumeng_mo0000720,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00127,13,hongloumeng_s001425,8,雪,motif_snow,自然,雪,10,11,hongloumeng_t0022087,hongloumeng_t0022087,7,7,85,motif_rule,潔白、寒冷、詩社場景。
hongloumeng_mo0000721,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00127,13,hongloumeng_s001427,10,花,motif_flower,花木,泛花,2,3,hongloumeng_t0022099,hongloumeng_t0022099,3,3,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0000722,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00127,13,hongloumeng_s001430,13,蓮,motif_lotus,花木,蓮,0,1,hongloumeng_t0022123,hongloumeng_t0022123,1,1,75,motif_rule,單字可能與人名重疊。
hongloumeng_mo0000723,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00127,13,hongloumeng_s001431,14,玉,motif_jade,物象,玉石,9,10,hongloumeng_t0022140,hongloumeng_t0022140,7,7,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000724,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00127,13,hongloumeng_s001433,16,香,motif_fragrance,感官,香氣,7,8,hongloumeng_t0022158,hongloumeng_t0022158,7,7,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0000725,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00127,13,hongloumeng_s001433,16,玉,motif_jade,物象,玉石,9,10,hongloumeng_t0022158,hongloumeng_t0022158,7,7,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000726,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00127,13,hongloumeng_s001436,19,雪,motif_snow,自然,雪,3,4,hongloumeng_t0022173,hongloumeng_t0022173,2,2,85,motif_rule,潔白、寒冷、詩社場景。
hongloumeng_mo0000727,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00127,13,hongloumeng_s001444,27,曲,motif_song_drama,文藝,曲,2,3,hongloumeng_t0022200,hongloumeng_t0022200,1,1,70,motif_rule,戲曲、歌曲、曲文。
hongloumeng_mo0000728,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00127,13,hongloumeng_s001446,29,月,motif_moon,自然,月,0,1,hongloumeng_t0022206,hongloumeng_t0022206,1,1,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0000729,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00127,13,hongloumeng_s001451,34,紫,motif_purple,顏色,紫色,5,6,hongloumeng_t0022236,hongloumeng_t0022236,4,4,70,motif_rule,服色、身份、空間色彩。
hongloumeng_mo0000730,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00128,14,hongloumeng_s001454,1,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0022250,hongloumeng_t0022250,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000731,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00128,14,hongloumeng_s001458,5,香,motif_fragrance,感官,香氣,20,21,hongloumeng_t0022310,hongloumeng_t0022310,14,14,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0000732,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00128,14,hongloumeng_s001459,6,風,motif_wind,自然,風,4,5,hongloumeng_t0022321,hongloumeng_t0022321,5,5,70,motif_rule,
hongloumeng_mo0000733,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00128,14,hongloumeng_s001459,6,月,motif_moon,自然,月,6,7,hongloumeng_t0022322,hongloumeng_t0022322,6,6,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0000734,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00128,14,hongloumeng_s001460,7,風,motif_wind,自然,風,3,4,hongloumeng_t0022334,hongloumeng_t0022334,3,3,70,motif_rule,
hongloumeng_mo0000735,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00128,14,hongloumeng_s001462,9,酒,motif_wine,飲食,酒,24,25,hongloumeng_t0022380,hongloumeng_t0022380,21,21,70,motif_rule,宴飲與情境。
hongloumeng_mo0000736,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00128,14,hongloumeng_s001462,9,紅,motif_red,顏色,紅色,40,41,hongloumeng_t0022393,hongloumeng_t0022393,34,34,80,motif_rule,紅樓、女兒、繁華、情感色彩。
hongloumeng_mo0000737,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00128,14,hongloumeng_s001462,9,夢,motif_dream,夢幻,夢,42,43,hongloumeng_t0022393,hongloumeng_t0022393,34,34,90,motif_rule,真幻、預示、太虛幻境相關。
hongloumeng_mo0000738,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00128,14,hongloumeng_s001462,9,曲,motif_song_drama,文藝,曲,45,46,hongloumeng_t0022395,hongloumeng_t0022395,36,36,70,motif_rule,戲曲、歌曲、曲文。
hongloumeng_mo0000739,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00128,14,hongloumeng_s001463,10,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0022407,hongloumeng_t0022407,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000740,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00128,14,hongloumeng_s001464,11,石,motif_stone,物象,石,1,2,hongloumeng_t0022432,hongloumeng_t0022432,2,2,70,motif_rule,石頭記、頑石神話。
hongloumeng_mo0000741,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00128,14,hongloumeng_s001464,11,書,motif_book,文藝,書,7,8,hongloumeng_t0022435,hongloumeng_t0022435,5,5,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0000742,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00130,16,hongloumeng_s001466,1,書,motif_book,文藝,書,15,16,hongloumeng_t0022475,hongloumeng_t0022475,10,10,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0000743,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00130,16,hongloumeng_s001468,3,書,motif_book,文藝,書,8,9,hongloumeng_t0022494,hongloumeng_t0022494,7,7,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0000744,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00131,17,hongloumeng_s001470,2,風,motif_wind,自然,風,7,8,hongloumeng_t0022510,hongloumeng_t0022510,5,5,70,motif_rule,
hongloumeng_mo0000745,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00131,17,hongloumeng_s001470,2,月,motif_moon,自然,月,8,9,hongloumeng_t0022511,hongloumeng_t0022511,6,6,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0000746,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00132,18,hongloumeng_s001471,1,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0022515,hongloumeng_t0022515,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000747,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00132,18,hongloumeng_s001473,3,風,motif_wind,自然,風,16,17,hongloumeng_t0022540,hongloumeng_t0022540,14,14,70,motif_rule,
hongloumeng_mo0000748,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00132,18,hongloumeng_s001473,3,月,motif_moon,自然,月,17,18,hongloumeng_t0022541,hongloumeng_t0022541,15,15,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0000749,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00132,18,hongloumeng_s001475,5,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0022553,hongloumeng_t0022553,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000750,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00132,18,hongloumeng_s001477,7,哭,motif_tears,情感身體,哭泣,20,21,hongloumeng_t0022615,hongloumeng_t0022615,14,14,70,motif_rule,情緒與身體反應。
hongloumeng_mo0000751,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00132,18,hongloumeng_s001482,12,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0022686,hongloumeng_t0022686,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000752,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00132,18,hongloumeng_s001486,16,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0022720,hongloumeng_t0022720,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000753,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00133,19,hongloumeng_s001487,1,花,motif_flower,花木,泛花,8,9,hongloumeng_t0022751,hongloumeng_t0022751,7,7,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0000754,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00133,19,hongloumeng_s001487,1,月,motif_moon,自然,月,10,11,hongloumeng_t0022753,hongloumeng_t0022753,9,9,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0000755,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00134,20,hongloumeng_s001488,1,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0022758,hongloumeng_t0022758,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000756,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00134,20,hongloumeng_s001491,4,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0022795,hongloumeng_t0022795,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000757,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00134,20,hongloumeng_s001492,5,書,motif_book,文藝,書,10,11,hongloumeng_t0022820,hongloumeng_t0022820,8,8,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0000758,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00134,20,hongloumeng_s001493,6,金,motif_gold,物象,金,1,2,hongloumeng_t0022824,hongloumeng_t0022824,2,2,60,motif_rule,金玉、財富、命名歧義。
hongloumeng_mo0000759,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00134,20,hongloumeng_s001494,7,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0022831,hongloumeng_t0022831,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000760,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00134,20,hongloumeng_s001495,8,金,motif_gold,物象,金,4,5,hongloumeng_t0022837,hongloumeng_t0022837,4,4,60,motif_rule,金玉、財富、命名歧義。
hongloumeng_mo0000761,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00134,20,hongloumeng_s001498,11,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0022867,hongloumeng_t0022867,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000762,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00134,20,hongloumeng_s001499,12,金,motif_gold,物象,金,6,7,hongloumeng_t0022876,hongloumeng_t0022876,7,7,60,motif_rule,金玉、財富、命名歧義。
hongloumeng_mo0000763,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00134,20,hongloumeng_s001505,18,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0022941,hongloumeng_t0022941,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000764,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00134,20,hongloumeng_s001505,18,金,motif_gold,物象,金,20,21,hongloumeng_t0022958,hongloumeng_t0022958,18,18,60,motif_rule,金玉、財富、命名歧義。
hongloumeng_mo0000765,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00134,20,hongloumeng_s001505,18,金,motif_gold,物象,金,35,36,hongloumeng_t0022970,hongloumeng_t0022970,30,30,60,motif_rule,金玉、財富、命名歧義。
hongloumeng_mo0000766,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00134,20,hongloumeng_s001506,19,玉,motif_jade,物象,玉石,1,2,hongloumeng_t0022977,hongloumeng_t0022977,1,1,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0000767,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00135,21,hongloumeng_s001508,1,月,motif_moon,自然,月,1,2,hongloumeng_t0023041,hongloumeng_t0023041,1,1,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0000768,hongloumeng,hongloumeng_ch005,5,hongloumeng_p00135,21,hongloumeng_s001510,3,風,motif_wind,自然,風,0,1,hongloumeng_t0023057,hongloumeng_t0023057,1,1,70,motif_rule,
